accident_time,weather,temperature,humidity,construction_type,process,progress_rate,worker_count,risk_index
2020-09-17 07:30:00,흐림,23.0,80.0,도로/도로,기타,5,35,1
2020-09-17 09:30:00,맑음,22.0,60.0,건축물/문화 및 집회시설,기타,5,19,1
2020-09-17 10:00:00,맑음,25.0,62.0,상하수도/하수도,기타,90,75,2
2020-09-17 10:20:00,맑음,16.0,50.0,건축물/업무시설,기타,90,75,1
2020-09-17 11:50:00,맑음,24.0,60.0,도로/도로,기타,20,19,1
2020-09-17 13:30:00,맑음,20.3,80.0,상하수도/하수도,"운반, 하역",80,35,1
2020-09-17 14:00:00,맑음,24.0,80.0,도로/도로,기타,80,200,3
2020-09-17 15:00:00,강우,20.3,10.0,건축물/공동주택,"해체, 철거",40,200,3
2020-09-17 15:00:00,흐림,22.0,81.0,건축물/공동주택,"마감, 도장",50,19,1
2020-09-17 17:30:00,맑음,25.0,65.0,건축물/창고시설,기타,60,200,1
2020-09-18 07:10:00,맑음,20.0,72.0,건축물/공장,"해체, 철거",90,200,1
2020-09-18 07:40:00,흐림,20.0,70.0,건축물/근린생활시설,기타,30,19,1
2020-09-18 07:58:00,맑음,22.0,65.0,건축물/공동주택,"설비, 전기",90,500,8
2020-09-18 09:30:00,맑음,25.0,50.0,건축물/종교시설,기타,60,35,1
2020-09-18 09:55:00,맑음,21.0,80.0,건축물/업무시설,"설비, 전기",80,75,1
2020-09-18 12:20:00,맑음,26.0,55.0,건축물/기타,기타,30,35,1
2020-09-18 13:00:00,맑음,20.0,30.0,건축물/공동주택,기타,90,19,4
2020-09-18 13:10:00,맑음,20.0,62.0,건축물/공동주택,"마감, 도장",90,200,1
2020-09-18 13:15:00,맑음,24.0,73.0,도로/도로,기타,80,35,1
2020-09-18 13:50:00,강우,21.0,99.0,건축물/공동주택,"해체, 철거",60,200,2
2020-09-18 14:00:00,흐림,18.0,70.0,건축물/교육연구시설,콘크리트 타설,60,75,1
2020-09-18 14:00:00,맑음,23.0,50.0,건축물/숙박시설,"철근, 연결",10,19,1
2020-09-18 14:30:00,맑음,20.0,60.0,건축물/공동주택,"용접, 보수",50,200,3
2020-09-18 15:30:00,흐림,18.0,71.0,건축물/공동주택,기타,20,35,2
2020-09-18 17:30:00,맑음,25.0,40.0,건축물/공동주택,"철근, 연결",40,200,1
2020-09-18 20:20:00,흐림,22.0,50.0,건축물/공장,기타,70,500,3
2020-09-18 20:50:00,맑음,21.0,58.0,건축물/공장,기타,80,500,4
2020-09-19 08:40:00,강우,26.0,90.0,건축물/공장,기타,50,500,1
2020-09-19 10:30:00,흐림,19.0,76.0,건축물/종교시설,"철근, 연결",70,35,2
2020-09-19 10:41:00,맑음,20.0,85.0,상하수도/상수도,"철근, 연결",40,19,2
2020-09-19 11:40:00,흐림,25.0,38.0,건축물/교육연구시설,"철근, 연결",40,35,1
2020-09-19 13:30:00,맑음,30.0,30.0,건축물/공동주택,기타,10,200,13
2020-09-19 13:30:00,맑음,24.0,30.0,건축물/근린생활시설,기타,40,35,29
2020-09-19 13:58:00,맑음,25.0,50.0,건축물/공동주택,"철근, 연결",5,200,22
2020-09-19 14:00:00,맑음,26.0,60.0,건축물/공동주택,기타,30,75,1
2020-09-19 16:00:00,강우,21.0,30.0,건축물/공동주택,기타,10,200,2
2020-09-19 16:00:00,맑음,25.0,48.0,건축물/공동주택,기타,20,19,1
2020-09-19 16:10:00,맑음,27.0,60.0,건축물/노유자시설,기타,30,75,6
2020-09-19 16:41:00,강우,16.0,68.0,건축물/공장,"마감, 도장",90,75,2
2020-09-19 16:45:00,흐림,26.0,80.0,교량/도로교량,기타,80,19,1
2020-09-19 17:00:00,맑음,21.0,60.0,건축물/공장,"철근, 연결",60,75,2
2020-09-20 08:23:00,맑음,16.0,76.0,건축물/공장,"설비, 전기",90,19,1
2020-09-20 10:00:00,맑음,25.0,71.0,건축물/교육연구시설,"굴착, 조성",30,35,2
2020-09-20 10:30:00,맑음,20.3,58.0,건축물/공장,콘크리트 타설,10,35,1
2020-09-20 14:00:00,맑음,24.0,50.0,건축물/교육연구시설,"운반, 하역",10,35,1
2020-09-20 15:15:00,맑음,25.0,50.0,건축물/판매시설,"철근, 연결",40,19,1
2020-09-20 15:30:00,맑음,20.0,60.0,건축물/근린생활시설,기타,10,19,1
2020-09-20 15:35:00,맑음,25.0,60.0,교량/도로교량,기타,50,19,1
2020-09-21 07:20:00,맑음,20.0,54.0,도로/기타,기타,90,35,2
2020-09-21 08:20:00,맑음,25.0,40.0,상하수도/하수도,기타,70,19,1
2020-09-21 08:30:00,맑음,10.0,78.0,건축물/단독주택,"절단, 가공",80,19,1
2020-09-21 08:30:00,맑음,25.0,56.0,교량/도로교량,"운반, 하역",60,35,1
2020-09-21 09:00:00,맑음,24.0,30.0,건축물/근린생활시설,기타,40,35,29
2020-09-21 09:00:00,맑음,19.0,15.0,도로/도로,콘크리트 타설,50,19,1
2020-09-21 09:10:00,흐림,13.0,92.0,건축물/공동주택,기타,10,200,2
2020-09-21 10:45:00,맑음,16.0,51.0,건축물/공장,"철근, 연결",70,200,1
2020-09-21 11:00:00,맑음,19.0,55.0,건축물/업무시설,기타,80,500,2
2020-09-21 11:00:00,맑음,19.0,56.0,건축물/공장,"해체, 철거",70,200,1
2020-09-21 11:09:00,맑음,24.0,37.0,건축물/공동주택,"철근, 연결",5,35,2
2020-09-21 11:10:00,맑음,20.0,40.0,건축물/근린생활시설,기타,80,19,3
2020-09-21 11:30:00,맑음,14.0,38.0,건축물/자동차 관련시설,기타,90,19,1
2020-09-21 13:00:00,맑음,25.0,60.0,건축물/공동주택,"철근, 연결",10,75,1
2020-09-21 15:11:00,맑음,24.0,50.0,교량/도로교량,"철근, 연결",90,19,1
2020-09-21 15:15:00,맑음,18.0,90.0,건축물/공동주택,기타,10,400,1
2020-09-21 15:30:00,맑음,18.0,65.0,하천/관개수로,기타,20,19,1
2020-09-21 15:45:00,맑음,19.0,56.0,건축물/창고시설,기타,70,400,2
2020-09-21 16:00:00,맑음,20.3,70.0,건축물/공동주택,기타,40,75,2
2020-09-21 16:30:00,흐림,23.0,50.0,건축물/공동주택,기타,20,19,1
2020-09-21 16:30:00,강우,20.0,50.0,건축물/공동주택,기타,40,35,1
2020-09-22 08:30:00,맑음,22.0,50.0,건축물/공장,기타,50,19,9
2020-09-22 09:30:00,맑음,12.0,51.0,건축물/업무시설,"설비, 전기",90,19,1
2020-09-22 10:00:00,맑음,25.0,55.0,건축물/공동주택,"철근, 연결",50,400,2
2020-09-22 10:00:00,맑음,15.0,50.0,건축물/공동주택,기타,50,200,1
2020-09-22 10:00:00,맑음,13.0,8.0,건축물/공동주택,기타,10,200,1
2020-09-22 10:40:00,맑음,23.0,49.0,건축물/공동주택,정리,30,400,2
2020-09-22 13:10:00,맑음,23.0,55.0,건축물/숙박시설,"철근, 연결",10,19,1
2020-09-22 13:40:00,맑음,18.0,60.0,건축물/단독주택,기타,90,19,1
2020-09-22 14:00:00,맑음,25.0,55.0,교량/도로교량,"철근, 연결",20,19,1
2020-09-22 14:40:00,흐림,22.0,50.0,건축물/교육연구시설,기타,50,35,1
2020-09-22 15:30:00,맑음,25.0,55.0,건축물/공동주택,"철근, 연결",5,19,1
2020-09-22 16:00:00,맑음,21.0,77.0,건축물/공동주택,"철근, 연결",50,75,1
2020-09-23 06:30:00,맑음,20.0,50.0,건축물/공동주택,기타,60,75,2
2020-09-23 08:30:00,맑음,20.0,65.0,건축물/교육연구시설,"운반, 하역",40,19,1
2020-09-23 08:40:00,맑음,18.0,40.0,도로/도로,기타,70,19,1
2020-09-23 10:00:00,흐림,20.0,66.0,철도/일반 및 고속철도,기타,90,35,1
2020-09-23 10:00:00,맑음,24.0,65.0,건축물/근린생활시설,"해체, 철거",40,75,2
2020-09-23 11:03:00,맑음,25.0,65.0,건축물/업무시설,기타,10,19,1
2020-09-23 11:10:00,흐림,19.0,78.0,건축물/근린생활시설,"철근, 연결",30,19,1
2020-09-23 11:20:00,맑음,21.0,70.0,건축물/기타,"해체, 철거",60,35,1
2020-09-23 13:30:00,맑음,24.0,65.0,건축물/종교시설,"설비, 전기",70,19,1
2020-09-23 14:00:00,맑음,26.0,70.0,건축물/교정 및 군사시설,"해체, 철거",60,200,1
2020-09-23 16:30:00,맑음,23.0,80.0,건축물/교육연구시설,기타,50,35,1
2020-09-24 05:40:00,맑음,17.0,72.0,터널/도로터널,"마감, 도장",40,200,1
2020-09-24 06:30:00,맑음,16.0,10.0,건축물/기타,"철근, 연결",40,200,1
2020-09-24 08:00:00,맑음,20.0,65.0,도로/도로,기타,60,19,1
2020-09-24 08:59:00,맑음,25.0,80.0,상하수도/하수도,기타,30,19,1
2020-09-24 09:30:00,맑음,18.0,50.0,상하수도/상수도,기타,90,35,6
2020-09-24 10:00:00,맑음,20.0,50.0,상하수도/기타,"절단, 가공",90,19,1
2020-09-24 10:20:00,맑음,25.0,30.0,하천/기타,정리,50,19,1
2020-09-24 11:00:00,맑음,23.0,20.0,건축물/공동주택,기타,20,500,1
2020-09-24 13:00:00,맑음,17.0,60.0,건축물/근린생활시설,기타,60,19,1
2020-09-24 13:00:00,맑음,19.0,45.0,건축물/근린생활시설,"철근, 연결",30,35,1
2020-09-24 14:56:00,맑음,21.0,61.0,건축물/공동주택,"운반, 하역",10,200,2
2020-09-24 15:00:00,맑음,24.0,58.0,교량/도로교량,기타,30,19,1
2020-09-24 15:08:00,맑음,24.0,65.0,상하수도/기타,"철근, 연결",60,19,1
2020-09-24 15:42:00,맑음,10.0,62.0,건축물/공동주택,기타,50,19,2
2020-09-25 11:00:00,맑음,20.0,30.0,건축물/공동주택,기타,20,75,1
2020-09-25 11:42:00,맑음,24.0,40.0,도로/기타,"마감, 도장",90,19,1
2020-09-25 12:00:00,맑음,26.0,61.0,건축물/단독주택,"설비, 전기",20,19,1
2020-09-25 15:00:00,흐림,28.0,50.0,건축물/공동주택,"설비, 전기",10,35,1
2020-09-25 15:00:00,맑음,23.0,50.0,도로/도로,기타,40,19,1
2020-09-25 15:30:00,맑음,25.0,60.0,건축물/근린생활시설,"굴착, 조성",10,19,9
2020-09-25 15:45:00,맑음,27.0,65.0,건축물/공장,기타,10,35,1
2020-09-25 16:30:00,맑음,25.0,50.0,터널/도로터널,"골조, 거푸집",80,200,1
2020-09-26 09:00:00,맑음,19.0,40.0,건축물/공동주택,기타,10,200,1
2020-09-26 09:30:00,맑음,20.0,55.0,건축물/교육연구시설,기타,20,19,1
2020-09-26 10:00:00,맑음,25.0,10.0,건축물/공동주택,"운반, 하역",20,500,2
2020-09-26 11:00:00,맑음,15.0,69.0,건축물/근린생활시설,기타,30,19,1
2020-09-26 11:00:00,맑음,19.0,69.0,건축물/교육연구시설,"철근, 연결",90,19,1
2020-09-26 11:20:00,맑음,22.0,40.0,건축물/근린생활시설,"철근, 연결",50,35,4
2020-09-26 11:20:00,맑음,16.0,60.0,옹벽 및 절토사면/옹벽,기타,50,75,2
2020-09-26 11:30:00,맑음,19.0,60.0,건축물/근린생활시설,기타,10,19,1
2020-09-26 11:40:00,맑음,26.0,50.0,건축물/기타,"철근, 연결",90,35,5
2020-09-26 13:10:00,맑음,26.0,60.0,건축물/종교시설,"철근, 연결",80,19,1
2020-09-26 14:00:00,흐림,20.0,40.0,건축물/단독주택,"해체, 철거",80,19,1
2020-09-26 14:00:00,맑음,25.0,42.0,건축물/공동주택,"해체, 철거",50,200,2
2020-09-26 14:30:00,맑음,28.0,65.0,건축물/공동주택,기타,50,19,5
2020-09-26 15:10:00,맑음,20.0,80.0,교량/도로교량,"설비, 전기",70,19,1
2020-09-27 08:00:00,맑음,20.3,90.0,건축물/업무시설,"철근, 연결",30,19,1
2020-09-27 09:00:00,맑음,23.0,60.0,건축물/문화 및 집회시설,"해체, 철거",80,200,1
2020-09-27 09:00:00,맑음,24.0,50.0,건축물/근린생활시설,기타,30,19,1
2020-09-27 09:30:00,맑음,20.0,50.0,건축물/공동주택,"해체, 철거",60,75,2
2020-09-27 11:00:00,맑음,20.3,53.0,건축물/교정 및 군사시설,"철근, 연결",20,75,2
2020-09-27 13:30:00,맑음,26.0,70.0,건축물/공장,"설비, 전기",90,200,1
2020-09-27 13:30:00,흐림,19.0,77.0,상하수도/상수도,정리,30,35,1
2020-09-27 15:30:00,맑음,23.0,30.0,건축물/노유자시설,"운반, 하역",50,19,1
2020-09-27 15:40:00,맑음,20.0,55.0,기타/부지조성,"철근, 연결",80,35,2
2020-09-27 17:00:00,맑음,25.0,10.0,건축물/창고시설,"해체, 철거",60,35,1
2020-09-28 08:58:00,맑음,18.0,50.0,건축물/공동주택,기타,20,200,3
2020-09-28 09:00:00,맑음,21.0,50.0,건축물/공동주택,"설비, 전기",20,75,2
2020-09-28 10:00:00,맑음,22.0,78.0,건축물/단독주택,"해체, 철거",30,19,1
2020-09-28 10:15:00,맑음,22.0,50.0,건축물/근린생활시설,기타,80,19,1
2020-09-28 11:21:00,맑음,23.0,57.0,건축물/업무시설,기타,50,19,1
2020-09-28 14:00:00,맑음,20.0,40.0,건축물/문화 및 집회시설,"해체, 철거",40,400,1
2020-09-28 14:00:00,맑음,22.0,70.0,상하수도/기타,기타,30,19,1
2020-09-28 14:30:00,맑음,21.0,45.0,건축물/공동주택,"설비, 전기",20,19,1
2020-09-28 15:20:00,맑음,27.0,34.0,상하수도/상수도,"해체, 철거",10,75,1
2020-09-28 15:30:00,맑음,22.0,57.0,건축물/업무시설,"운반, 하역",10,35,1
2020-09-28 15:30:00,맑음,20.0,20.0,건축물/업무시설,기타,10,75,1
2020-09-28 15:50:00,맑음,20.0,10.0,건축물/운동시설,"해체, 철거",90,35,6
2020-09-29 06:00:00,맑음,19.0,60.0,건축물/교육연구시설,"설비, 전기",90,75,2
2020-09-29 09:00:00,맑음,26.0,40.0,건축물/업무시설,"해체, 철거",30,19,1
2020-09-29 09:50:00,맑음,28.0,30.0,건축물/공동주택,"철근, 연결",20,200,1
2020-09-29 10:34:00,맑음,22.0,50.0,건축물/공장,"철근, 연결",80,500,6
2020-09-29 11:30:00,맑음,25.0,25.0,건축물/공동주택,정리,30,500,1
2020-09-29 15:00:00,맑음,22.0,45.0,도로/도로,"철근, 연결",30,19,1
2020-10-01 19:55:00,맑음,18.0,10.0,건축물/근린생활시설,"마감, 도장",60,19,1
2020-10-04 06:50:00,흐림,18.0,84.0,항만/호안,기타,30,19,1
2020-10-05 07:20:00,맑음,13.0,20.0,건축물/공동주택,기타,20,200,2
2020-10-05 07:50:00,맑음,20.0,50.0,건축물/판매시설,"설비, 전기",30,200,2
2020-10-05 08:50:00,맑음,13.0,65.0,상하수도/상수도,"설비, 전기",5,19,1
2020-10-05 10:00:00,맑음,23.0,20.0,기타/부지조성,기타,70,19,18
2020-10-05 10:00:00,맑음,23.0,20.0,기타/부지조성,"철근, 연결",70,19,18
2020-10-05 11:00:00,맑음,20.0,60.0,건축물/공동주택,기타,5,75,1
2020-10-05 11:10:00,맑음,15.0,60.0,건축물/근린생활시설,"설비, 전기",60,500,2
2020-10-05 13:10:00,맑음,18.0,30.0,건축물/공동주택,"철근, 연결",50,400,1
2020-10-05 16:30:00,맑음,25.0,40.0,건축물/공동주택,기타,40,200,3
2020-10-06 02:00:00,맑음,27.0,70.0,터널/도로터널,"해체, 철거",5,200,1
2020-10-06 07:30:00,흐림,4.0,98.0,건축물/공동주택,기타,10,200,2
2020-10-06 08:10:00,맑음,21.0,70.0,도로/도로,"운반, 하역",70,19,1
2020-10-06 08:30:00,맑음,15.0,45.0,도로/도로,기타,30,19,1
2020-10-06 08:40:00,맑음,19.0,20.0,건축물/숙박시설,"마감, 도장",20,19,1
2020-10-06 08:50:00,맑음,20.0,40.0,옹벽 및 절토사면/옹벽,기타,80,19,1
2020-10-06 09:00:00,맑음,15.0,60.0,건축물/판매시설,"철근, 연결",60,200,1
2020-10-06 09:10:00,맑음,13.0,65.0,산업생산시설/석유화학공장,기타,40,75,3
2020-10-06 09:12:00,맑음,14.0,68.0,하천/기타,"설비, 전기",60,19,1
2020-10-06 09:50:00,맑음,15.0,30.0,상하수도/하수도,"설비, 전기",60,19,1
2020-10-06 10:00:00,맑음,23.0,20.0,도로/도로,기타,80,19,2
2020-10-06 13:00:00,맑음,24.0,80.0,건축물/단독주택,"해체, 철거",90,19,1
2020-10-06 14:00:00,맑음,20.0,50.0,건축물/공장,"철근, 연결",90,200,11
2020-10-06 14:30:00,맑음,22.0,52.0,건축물/공동주택,"해체, 철거",90,500,4
2020-10-06 14:50:00,맑음,12.0,70.0,건축물/공장,기타,5,35,1
2020-10-06 15:25:00,맑음,20.0,50.0,댐/용수전용댐,기타,70,19,1
2020-10-06 15:30:00,맑음,23.0,75.0,건축물/공동주택,기타,50,35,1
2020-10-06 16:16:00,맑음,15.0,56.0,건축물/공동주택,기타,30,400,1
2020-10-06 16:55:00,맑음,20.0,36.0,철도/일반 및 고속철도,"해체, 철거",90,35,1
2020-10-06 17:00:00,맑음,24.0,50.0,건축물/공동주택,"철근, 연결",30,200,2
2020-10-06 22:32:00,맑음,13.0,55.0,도로/도로,기타,10,19,1
2020-10-07 06:20:00,맑음,14.0,67.0,건축물/공장,"해체, 철거",90,35,1
2020-10-07 08:30:00,맑음,15.0,50.0,기타/부지조성,"해체, 철거",60,19,1
2020-10-07 10:00:00,맑음,16.0,60.0,건축물/공동주택,"설비, 전기",30,500,3
2020-10-07 10:30:00,맑음,20.0,75.0,건축물/공동주택,"설비, 전기",40,19,1
2020-10-07 11:00:00,맑음,20.3,52.01332517016603,환경시설/환경오염방지시설,"운반, 하역",70,19,1
2020-10-07 13:00:00,맑음,24.0,72.0,도로/도로,"철근, 연결",90,35,1
2020-10-07 13:50:00,맑음,25.0,30.0,도로/도로,기타,30,19,1
2020-10-07 15:00:00,맑음,15.0,50.0,건축물/공동주택,"마감, 도장",10,200,22
2020-10-07 15:30:00,맑음,20.0,49.0,기타/부지조성,"철근, 연결",10,19,1
2020-10-07 16:10:00,맑음,21.0,34.0,건축물/업무시설,기타,90,75,4
2020-10-08 08:30:00,맑음,20.0,41.0,도로/기타,정리,50,19,6
2020-10-08 08:35:00,강풍,18.0,55.0,건축물/공장,"운반, 하역",70,19,5
2020-10-08 09:05:00,맑음,17.0,55.0,기타/부지조성,기타,90,19,1
2020-10-08 09:40:00,맑음,11.0,40.0,건축물/공동주택,"골조, 거푸집",90,19,1
2020-10-08 09:50:00,맑음,19.0,36.0,건축물/문화 및 집회시설,"해체, 철거",40,35,1
2020-10-08 10:18:00,맑음,19.0,53.0,건축물/기타,콘크리트 타설,90,75,1
2020-10-08 10:30:00,맑음,18.0,30.0,건축물/창고시설,기타,60,35,2
2020-10-08 10:30:00,맑음,16.0,17.0,도로/도로,기타,20,35,1
2020-10-08 10:30:00,맑음,8.0,30.0,옹벽 및 절토사면/절토사면,"설비, 전기",10,35,1
2020-10-08 10:53:00,맑음,23.0,60.0,도로/도로,기타,90,75,1
2020-10-08 11:00:00,맑음,18.0,70.0,건축물/기타,기타,50,19,1
2020-10-08 11:00:00,맑음,19.0,48.0,건축물/공동주택,정리,60,35,4
2020-10-08 13:28:00,맑음,22.0,40.0,건축물/공동주택,"철근, 연결",30,400,23
2020-10-08 13:58:00,맑음,20.0,30.0,건축물/공장,정리,90,500,68
2020-10-08 14:30:00,맑음,20.3,35.0,상하수도/상수도,콘크리트 타설,20,35,3
2020-10-08 15:00:00,맑음,25.0,44.0,건축물/노유자시설,"운반, 하역",50,35,1
2020-10-08 15:00:00,맑음,19.0,20.0,건축물/공동주택,기타,5,200,2
2020-10-08 16:30:00,맑음,24.0,50.0,건축물/운수시설,기타,30,200,2
2020-10-09 07:30:00,흐림,8.0,63.0,건축물/운동시설,"철근, 연결",30,35,1
2020-10-09 07:44:00,맑음,12.0,53.0,건축물/공동주택,"철근, 연결",5,19,4
2020-10-09 08:00:00,맑음,20.0,70.0,건축물/숙박시설,기타,80,35,1
2020-10-09 08:20:00,맑음,16.0,70.0,도로/도로,기타,70,19,1
2020-10-09 09:30:00,맑음,18.0,40.0,건축물/공동주택,"설비, 전기",5,200,1
2020-10-09 10:00:00,맑음,15.0,50.0,건축물/기타,기타,10,35,1
2020-10-09 11:00:00,맑음,15.0,35.0,건축물/공장,"마감, 도장",40,35,8
2020-10-09 13:00:00,맑음,20.3,50.0,건축물/공동주택,"마감, 도장",10,200,2
2020-10-09 13:20:00,맑음,20.0,45.0,건축물/교육연구시설,기타,40,19,1
2020-10-09 14:20:00,흐림,24.0,70.0,건축물/근린생활시설,"해체, 철거",80,75,1
2020-10-09 15:30:00,맑음,17.0,53.0,건축물/공동주택,기타,90,500,5
2020-10-09 15:55:00,맑음,20.0,60.0,건축물/기타,"철근, 연결",40,75,1
2020-10-10 07:15:00,맑음,18.0,56.0,건축물/창고시설,"운반, 하역",5,35,3
2020-10-10 07:40:00,흐림,17.0,65.0,건축물/근린생활시설,기타,20,19,1
2020-10-10 08:30:00,맑음,15.0,60.0,건축물/창고시설,기타,10,400,1
2020-10-10 09:20:00,맑음,15.0,20.0,건축물/공장,기타,30,35,6
2020-10-10 09:50:00,맑음,26.0,70.0,옹벽 및 절토사면/기타,기타,90,19,1
2020-10-10 10:50:00,맑음,18.0,10.0,건축물/공동주택,"설비, 전기",30,200,2
2020-10-10 11:00:00,맑음,15.0,50.0,기타/부지조성,기타,90,19,1
2020-10-10 11:00:00,맑음,22.0,70.0,건축물/공동주택,기타,80,75,1
2020-10-10 11:00:00,맑음,17.0,74.0,항만/방파제,"해체, 철거",60,19,1
2020-10-10 13:00:00,맑음,20.0,20.0,기타/부지조성,"해체, 철거",30,75,2
2020-10-10 13:07:00,맑음,23.0,62.0,건축물/종교시설,"운반, 하역",20,35,1
2020-10-10 14:30:00,흐림,20.0,55.0,건축물/공장,기타,70,75,3
2020-10-10 15:00:00,맑음,21.0,65.0,건축물/운동시설,"철근, 연결",50,19,1
2020-10-10 15:10:00,맑음,21.0,46.0,도로/도로,기타,60,19,1
2020-10-10 15:40:00,맑음,22.0,50.0,건축물/공동주택,기타,60,200,3
2020-10-10 16:10:00,맑음,24.0,44.0,옹벽 및 절토사면/옹벽,"운반, 하역",30,19,1
2020-10-10 16:30:00,맑음,19.0,50.0,건축물/문화 및 집회시설,정리,60,19,1
2020-10-11 07:35:00,맑음,20.0,60.0,건축물/근린생활시설,정리,20,19,1
2020-10-11 09:00:00,맑음,16.0,71.0,건축물/업무시설,"철근, 연결",30,75,1
2020-10-11 10:10:00,맑음,10.0,15.0,건축물/숙박시설,기타,40,75,1
2020-10-11 10:50:00,맑음,21.0,13.0,건축물/공동주택,"운반, 하역",50,19,1
2020-10-11 11:00:00,맑음,17.0,48.0,건축물/공동주택,"철근, 연결",20,35,1
2020-10-11 11:55:00,흐림,20.3,52.0,터널/철도터널,기타,80,200,1
2020-10-11 13:20:00,맑음,20.0,50.0,건축물/근린생활시설,기타,20,35,1
2020-10-11 14:00:00,맑음,24.0,65.0,건축물/숙박시설,기타,30,35,1
2020-10-12 08:00:00,흐림,22.0,77.0,건축물/공동주택,기타,20,19,1
2020-10-12 08:10:00,맑음,20.0,75.0,건축물/교육연구시설,정리,50,19,1
2020-10-12 08:30:00,맑음,22.0,28.0,철도/일반 및 고속철도,"마감, 도장",50,19,1
